,target,ids,date,flag,user,text,type,traget
469148,0,2176148069,Mon Jun 15 03:03:05 PDT 2009,NO_QUERY,Overlord_Manga,blog design remade again. Main content that is. Still having a hard time figuring out the small details ,test,
284235,0,1993131272,Mon Jun 01 09:52:57 PDT 2009,NO_QUERY,CatLouiseB,in a foul mood and don't know why ,test,
508859,0,2189268738,Mon Jun 15 23:38:16 PDT 2009,NO_QUERY,xxJakxx,Back at work today. I'm shattered! Wish I didn't have to go back ,test,
580574,0,2214000638,Wed Jun 17 16:07:49 PDT 2009,NO_QUERY,alexlewis,"@kimberleecline  that sucks. Yeah, that might be tough",test,
794880,0,2327149094,Thu Jun 25 07:59:00 PDT 2009,NO_QUERY,JillianNicole21,stuck in my cubicle alllll day ,test,
519865,0,2191931351,Tue Jun 16 06:13:21 PDT 2009,NO_QUERY,love_myMonkey,FucK! [[Excuse my french]] Having finals....Big Ass Bummer ,test,
273585,0,1990431389,Mon Jun 01 04:51:12 PDT 2009,NO_QUERY,eva_mai11,I need to go back to bed...UGH...but I can't! ,test,
80515,0,1752348890,Sat May 09 21:40:54 PDT 2009,NO_QUERY,NUMB3R1D1VAA,there neeeeds 2 be another season of making the band 4  i want dk backkkkk ! ,test,
233138,0,1979312915,Sun May 31 02:30:37 PDT 2009,NO_QUERY,mchelleyy,@janine_j9 ahahaha.  lol you should see it with me though. ,test,
469443,0,2176210353,Mon Jun 15 03:13:59 PDT 2009,NO_QUERY,rudd3rs,monday morning blues ,test,
560006,0,2205098045,Wed Jun 17 03:57:12 PDT 2009,NO_QUERY,nikkisorensen,@Ruprectdk Your Flickr link doesn't work (unless it's a picture of Barceloneta Beach uploaded in 2005 you're showing us) ,test,
183208,0,1967363684,Fri May 29 19:26:41 PDT 2009,NO_QUERY,Mz_Swagology,@talk2donboy im wit u on the nike dunks and g shocks... i got banded from shoppin i bought 2 many ,test,
731036,0,2263725336,Sun Jun 21 01:37:51 PDT 2009,NO_QUERY,drunkenmonkey87,"On the rail replacement bus to killie, crappy old bus ",test,
249564,0,1982995322,Sun May 31 12:18:09 PDT 2009,NO_QUERY,arnii,"@kelliecobra the thing about tai is that i do really want to, but i cant afford to buy my ticket when they go on sale ",test,
263577,0,1986586638,Sun May 31 19:02:26 PDT 2009,NO_QUERY,MarandaUCP,this bit on the mtv awards isn't very funny ,test,
743665,0,2266908754,Sun Jun 21 09:18:07 PDT 2009,NO_QUERY,taylorinksater,@melzieclark @saamm im so jellin' because of you guys ,test,
761638,0,2297349887,Tue Jun 23 10:20:01 PDT 2009,NO_QUERY,ianmcshane,@wadenick reboot required. ,test,
186284,0,1968266459,Fri May 29 21:05:28 PDT 2009,NO_QUERY,butterflyylost,@johnlegend UGH. if u tweet that one mo' gin I may have to boycott you. Its gonna hurt me tho ,test,
698064,0,2254007601,Sat Jun 20 09:05:09 PDT 2009,NO_QUERY,Hez2408,waiting for the sun to appear ,test,
367948,0,2049354593,Fri Jun 05 16:44:07 PDT 2009,NO_QUERY,IndiaLovesYou,@SarahxNoelle So mean for?!? ,test,
467359,0,2175760782,Mon Jun 15 01:55:20 PDT 2009,NO_QUERY,georgina_anne,"@samanthablews oh my god, I might die. Mum said no more shows after tai / anberlin till I finish school.  I can't miss william doing an",test,
513211,0,2190327920,Tue Jun 16 02:24:48 PDT 2009,NO_QUERY,jamesdevile,"@mikechannell Ah, no, I like - they were available last week but seem to have all gone now ",test,
460669,0,2072503891,Sun Jun 07 21:09:13 PDT 2009,NO_QUERY,misssunshine24,realizing i dont have any pics on this comp ,test,
377429,0,2051897073,Fri Jun 05 23:05:18 PDT 2009,NO_QUERY,erikamullinsh,My sister just broke her arm i feel sooooooooooooooooooooo bad ,test,
267908,0,1989292045,Mon Jun 01 01:00:53 PDT 2009,NO_QUERY,HugoWeasley,"@Sid_Henrie Well, I hadn't seen @LilyLunaPotter for a few weeks before I went away. Now, she's completely vanished! ",test,
541441,0,2200092873,Tue Jun 16 18:25:44 PDT 2009,NO_QUERY,strawberryjames,falling asleep with my boots on again ,test,
492968,0,2184452370,Mon Jun 15 15:55:59 PDT 2009,NO_QUERY,MelissaMeek,"I slept all afternoon, now I feel worse then when I went to bed.  ",test,
450255,0,2069451564,Sun Jun 07 15:54:17 PDT 2009,NO_QUERY,crazyminkey00,"woke up with my dog taking up my whole pillows, so i was sleeping on sum of my toys! oww they were uncomfortable ",test,
125053,0,1834238080,Mon May 18 02:09:44 PDT 2009,NO_QUERY,meancode,@jeffgerstmann I am seeing 502 Bad Gateway nginx/0.6.34 quite a bit while trying to watch vids on Giant Bomb ,test,
716700,0,2259774949,Sat Jun 20 18:08:31 PDT 2009,NO_QUERY,stephmadrigal,que bonito te quedoo tiki (: missing u soo badly  @ferlm,test,
47415,0,1677628983,Sat May 02 03:07:13 PDT 2009,NO_QUERY,PoutineColleen,just said &quot;masturbating&quot; on the radio and feels yucky ,test,
285294,0,1993573912,Mon Jun 01 10:35:42 PDT 2009,NO_QUERY,Ninaaaa_xoxo,"Okay, mowing the lawn is officially LAME! It makes little pieces fly up and stab your legs! ",test,
108041,0,1824152833,Sun May 17 00:14:15 PDT 2009,NO_QUERY,krazieyez07,"just woke up out of a dead sleep, only to realize it was 1:07, and B never called to say happy birthday.  Promptly started crying. ",test,
776179,0,2322060910,Wed Jun 24 21:59:24 PDT 2009,NO_QUERY,rustywatkins,"@IamDory Tried to go today, but it was sold out... ",test,
447445,0,2068702531,Sun Jun 07 14:32:45 PDT 2009,NO_QUERY,Gillxox,@xxxmariaxxxx haha maria u dont even get a tshirt with the miley fanclub! ,test,
193816,0,1970150082,Sat May 30 02:39:37 PDT 2009,NO_QUERY,arcadianlady,"All showered, maybe breakfast time? I think we have run out of honey ",test,
483379,0,2180352656,Mon Jun 15 10:21:13 PDT 2009,NO_QUERY,melaniebull,To the doctor's office ,test,
355423,0,2043925259,Fri Jun 05 08:36:56 PDT 2009,NO_QUERY,darnyce,Got pulling into a meeting.  Just want to lay on couch... nervous about being sick for race.  ,test,
94941,0,1791596937,Wed May 13 20:34:10 PDT 2009,NO_QUERY,jenniferumana,"stressed out  about to curl up into fetal position, listen to some jojo, &amp; pray for good dreams because right now i feel pretty terrible.",test,
315130,0,2002127693,Tue Jun 02 03:14:03 PDT 2009,NO_QUERY,RockJonny,everything I own is running out of batteries all at once ,test,
743054,0,2266728287,Sun Jun 21 09:00:15 PDT 2009,NO_QUERY,albertobowyer,Happy Fathers Day Dad!..... Wanting my baby with me. ,test,
205647,0,1972929153,Sat May 30 10:09:07 PDT 2009,NO_QUERY,lonewolfsystems,"@flyddw like 15 years ago &quot;screen&quot; for VT100's, &quot;spaces&quot; on Mac and all the other good Linux ones. Microsoft implementation is horrible ",test,
685335,0,2250747454,Sat Jun 20 01:22:13 PDT 2009,NO_QUERY,frontendgroup,"Bad day  Rain, rain, rain :/",test,
773149,0,2303094889,Tue Jun 23 17:43:20 PDT 2009,NO_QUERY,cassieewassie,"@gibson2011 haha niice. My dad said we'd go again, but he's always working now  haha",test,
137278,0,1880291191,Fri May 22 00:43:43 PDT 2009,NO_QUERY,Jamesnicholson1,Going to bed ,test,
102005,0,1794738880,Thu May 14 06:27:44 PDT 2009,NO_QUERY,angelab04,yoyoyo. it's pretty boring tonight. ,test,
155604,0,1955895011,Thu May 28 20:48:43 PDT 2009,NO_QUERY,AKA_Ben,Just mega broke my glasses again.  God dammit ,test,
472321,0,2176815305,Mon Jun 15 04:49:12 PDT 2009,NO_QUERY,Aina17,will close plurk tab first. Gah.  http://plurk.com/p/112pzd,test,
580823,0,2214083311,Wed Jun 17 16:14:38 PDT 2009,NO_QUERY,taitems,@sezarera just imagine working full time on st. kilda road ,test,
745124,0,2282170514,Mon Jun 22 11:01:47 PDT 2009,NO_QUERY,burhop,Sometimes my humor is not appreciated.  That is why they keep me out of marketing ,test,
441172,0,2066939092,Sun Jun 07 11:27:09 PDT 2009,NO_QUERY,GeneralProfound,"@suchagoodgirl m,than id suggest 2 just zzz it off. i dont need antih. but i had 2 take antibiotics, knocked me out cold2,none i could do ",test,
769804,0,2301779246,Tue Jun 23 15:54:05 PDT 2009,NO_QUERY,blackbows,Too humid! ,test,
780929,0,2323295462,Thu Jun 25 00:19:30 PDT 2009,NO_QUERY,ciiindy,@DeNisSeY  u r a romantic!!,test,
121688,0,1833563740,Sun May 17 23:41:42 PDT 2009,NO_QUERY,Dazzx,nice and sunny in norwich . Shame ill be im work all day ,test,
455401,0,2070950246,Sun Jun 07 18:34:34 PDT 2009,NO_QUERY,Erykah_,"Argh, the north west have a BNP seat too. Wah ",test,
227708,0,1978113663,Sat May 30 22:28:40 PDT 2009,NO_QUERY,aash916,"is about to go to brunch with the fam and yes, it is still 110 degrees outside. ",test,
415799,0,2061156843,Sat Jun 06 20:17:34 PDT 2009,NO_QUERY,loverofbsb,goin to bed have to go to dad's tomarrow urg  hope leslie is there ok well night night,test,
334933,0,2013680961,Tue Jun 02 23:17:22 PDT 2009,NO_QUERY,Garylogan,this is an ungodly time to be up and about  roll on 4 tomorrow!,test,
547092,0,2201970461,Tue Jun 16 21:02:38 PDT 2009,NO_QUERY,csoro,"&lt;3broken, just on myspace. @thereallfo isnt coming to vegas or anywhere close. im gonna cry me a river now.  no fair!",test,
290338,0,1995334614,Mon Jun 01 13:19:28 PDT 2009,NO_QUERY,catticho,@stolemyusername hey i'm straight and i love rainbowy gay stuff  gay is cool,test,
277776,0,1991362352,Mon Jun 01 06:54:06 PDT 2009,NO_QUERY,shinji2004,@Richaod Who? How?  It all new!,test,
507219,0,2188845251,Mon Jun 15 22:41:00 PDT 2009,NO_QUERY,Sillypea,@sparklebrite i know it should be hoebrite lol jk hoe ;) don't kill me ,test,
787777,0,2324976916,Thu Jun 25 04:29:30 PDT 2009,NO_QUERY,antzpantz,Aww man! Julie didn't get through in #masterchef - her noodles sounded better than Justine's. Just because she's hot... ,test,
737293,0,2265210418,Sun Jun 21 06:03:18 PDT 2009,NO_QUERY,nevillez,THE PRESETS WERE AMAAZING! Definitely a recommendation to see them live! Fucking awesome. Currently deaf in my right ear ,test,
388893,0,2054335123,Sat Jun 06 07:07:22 PDT 2009,NO_QUERY,rhys_i_baby,@LucyGuy1 Not bad but not good  yourself?,test,
121259,0,1833464455,Sun May 17 23:22:11 PDT 2009,NO_QUERY,runaholickassy,@davidarchie  aww.. couldnt direct message you.  add me up. Haha,test,
720459,0,2260898049,Sat Jun 20 19:56:51 PDT 2009,NO_QUERY,kristinejthai,damn headache.. i didnt accomplish what i was doing for two whole hrs straight ,test,
205260,0,1972827656,Sat May 30 09:57:53 PDT 2009,NO_QUERY,ThatAriesJ,lmao....power rangers though...still as fake as ever!...i dont wanna go to work   its too nice out,test,
672239,0,2247109849,Fri Jun 19 18:36:13 PDT 2009,NO_QUERY,CrysDeth,@varkz I miss you ,test,
302313,0,1998936427,Mon Jun 01 19:22:11 PDT 2009,NO_QUERY,Too_funny,Is sitting in class dying of heat &amp; boredom. I want the fuck out of here! Someone save me Please! ,test,
433739,0,2065027361,Sun Jun 07 07:43:53 PDT 2009,NO_QUERY,bluecitygirl23,should be ironing ,test,
795780,0,2327498333,Thu Jun 25 08:25:26 PDT 2009,NO_QUERY,ms_coco,So nit feeling well today ,test,
672959,0,2247337598,Fri Jun 19 18:56:57 PDT 2009,NO_QUERY,smkudelko,i feel like shit and keep throwing up.  i'm going to sleep ,test,
571899,0,2209008582,Wed Jun 17 09:54:01 PDT 2009,NO_QUERY,lo_fye,"Jeff Atwood says &quot;url shorteners break the web&quot;. It definitely breaks Google, because they hide the real URL, so no PageRank ",test,
755386,0,2288315264,Mon Jun 22 19:00:11 PDT 2009,NO_QUERY,AlexaaDee,You can always find happiness in any situation he you look hard enough. .  jon and kate made me cry,test,
428274,0,2063895582,Sun Jun 07 04:29:47 PDT 2009,NO_QUERY,wanigendud,i miss you terribbly ,test,
497621,0,2185943618,Mon Jun 15 18:07:48 PDT 2009,NO_QUERY,theCHEEKsterr,@rondelonline i dont have a dream duet cuz alot of ppl wuld murder meee  lmaoo.,test,
124856,0,1834198697,Mon May 18 02:00:37 PDT 2009,NO_QUERY,devon_says,"@stfuppy YES! everybodys like wait, do you have the old version or the scary version? the old one is tenx better!Depps scary... ",test,
688443,0,2251526801,Sat Jun 20 03:47:27 PDT 2009,NO_QUERY,celsbels,@haraya what?! poor van gogh!! first his ear and now his head!! ,test,
548601,0,2202411766,Tue Jun 16 21:45:06 PDT 2009,NO_QUERY,replicatee,Just wish me and you never fought ,test,
363693,0,2047921608,Fri Jun 05 14:23:01 PDT 2009,NO_QUERY,pcavestany,Was hoping the 3-kid-pack would be overshadowed by a 6-pack but ... ,test,
227523,0,1978077961,Sat May 30 22:23:08 PDT 2009,NO_QUERY,xdarrynashleyx,just getting home from work I have a few aches n pains   Catching up on some emails then movie and bed. Off tomorrow then another long ...,test,
750049,0,2285381816,Mon Jun 22 15:03:38 PDT 2009,NO_QUERY,therocopart1,I think capote is traumatized ,test,
216040,0,1975618740,Sat May 30 15:32:25 PDT 2009,NO_QUERY,geeniebooxp,Sushi I want!!!!!!!!! ,test,
299302,0,1997969737,Mon Jun 01 17:46:18 PDT 2009,NO_QUERY,svineyard58,The older I get the faster the days seem to go by ... I don't feel like I got much done today ... depressing ... ,test,
164295,0,1960317017,Fri May 29 07:46:21 PDT 2009,NO_QUERY,C_Joy,#flylady Oh deary me: 15 mins not enough to rescue kitchen  I shall come back to it later so I can mow the lawn while still cool outside,test,
596724,0,2219092911,Wed Jun 17 23:46:50 PDT 2009,NO_QUERY,SamihaElvira,@alcanterbury No way to get there. ,test,
177180,0,1965554455,Fri May 29 16:07:31 PDT 2009,NO_QUERY,kmtato,@RaeBoz I do! But I have to go to a dang wedding in madison ,test,
14098,0,1553548718,Sat Apr 18 14:33:56 PDT 2009,NO_QUERY,candypolarbear,Betsey Johnson is replacing my purse. I can't believe it broke. ,test,
52141,0,1679312368,Sat May 02 09:03:05 PDT 2009,NO_QUERY,ms_mo_3,Am home laying down with the Flu ,test,
577142,0,2212259508,Wed Jun 17 13:52:32 PDT 2009,NO_QUERY,BrittanyLong,cried my makeup off yuck. Massive headache. Back to the wake at seven ,test,
78320,0,1751289111,Sat May 09 19:06:06 PDT 2009,NO_QUERY,mikerezny,Mercy Seat Tattoo has crashed out of the wiffleball tournament due to a walk off homerun ,test,
402769,0,2058018840,Sat Jun 06 14:06:23 PDT 2009,NO_QUERY,ilmv,"Actually, this isn't as funny as I was hoping ",test,
208031,0,1973622066,Sat May 30 11:30:39 PDT 2009,NO_QUERY,TraceyKoast,@CamilleAcred Hey! I couldn't see pic on my phone to know. LOL. Thanks for the tip abt library. Not sure I'd finish before PCS ,test,
355909,0,2044095163,Fri Jun 05 08:51:45 PDT 2009,NO_QUERY,rbflygal,@the_real_tball winter storm? wtfuck? I'm sorry ,test,
665927,0,2245100051,Fri Jun 19 15:39:21 PDT 2009,NO_QUERY,RickeyJACKets,http://twitpic.com/7uenl - I'm sad that I look this skinny . If I don't work out I look like skeletor ,test,
74158,0,1694726328,Mon May 04 03:53:04 PDT 2009,NO_QUERY,robith,Just discovered Something Serious hasn't been listed. Have fears our second birthday isn't going to go to plan ,test,
274566,0,1990623917,Mon Jun 01 05:21:03 PDT 2009,NO_QUERY,AnnaEJohnson,i missed the mtv movie awards!  what did i miss?,test,
578691,0,2213193791,Wed Jun 17 15:03:12 PDT 2009,NO_QUERY,KatyDidsCards,People who make reproductions of vintage items and then call them vintage make me very crabby.  ,test,
306030,0,2000132146,Mon Jun 01 21:28:35 PDT 2009,NO_QUERY,rbuehler,"Nope, I still don't enjoy video game industry mixers/parties. ",test,
280516,0,1992071031,Mon Jun 01 08:09:00 PDT 2009,NO_QUERY,Kristaynuh,@notgunnahappen did you find your turtle? ,test,
520881,0,2192245606,Tue Jun 16 06:44:33 PDT 2009,NO_QUERY,KISS_MY_ASS220,i dunno wha to get my daddy for daddy's day ,test,
719956,0,2260753616,Sat Jun 20 19:43:13 PDT 2009,NO_QUERY,thatmattkid,@daciamelia i wish i could! Its not on my ipod ,test,
681029,0,2249639666,Fri Jun 19 22:43:16 PDT 2009,NO_QUERY,sarahsosincere,"@creolepimp Ok, Geisha's new song is kinda AIGHT!!! Lol! But her doing the jerk... no bueno... ",test,
284957,0,1993449958,Mon Jun 01 10:23:47 PDT 2009,NO_QUERY,ambularFML,"class then painting, and not the fun kind  slaveship",test,
608460,0,2223347436,Thu Jun 18 08:09:40 PDT 2009,NO_QUERY,michelle927,@nickjonas im aboutt to take a final  wish me luckk!!!,test,
562442,0,2205660854,Wed Jun 17 05:12:00 PDT 2009,NO_QUERY,pearlbones,i dread the day i feel i'm too old to wear clothes i like ,test,
674782,0,2247899158,Fri Jun 19 19:47:43 PDT 2009,NO_QUERY,RachelJako,"I once had a betta fish named Henry, I decided to clean his tank... R.I.P Henry, I'm sorry I can't clean a fish tank correctly. ",test,
219866,0,1976493341,Sat May 30 17:29:23 PDT 2009,NO_QUERY,jimmyandmandie,@amandateaches - Dude I am sooooo sorry I missed your shower! I am an asshole.  http://myloc.me/28zF,test,
254971,0,1984377439,Sun May 31 14:59:28 PDT 2009,NO_QUERY,lisaeaster,Saying goodbye to @KFishh cause she's going back to boulder ,test,
496977,0,2185735020,Mon Jun 15 17:49:38 PDT 2009,NO_QUERY,carleenamanzi,@briichigo I know!!!! ,test,
62908,0,1687305296,Sun May 03 08:20:16 PDT 2009,NO_QUERY,mellymonsterr,Why does everyone hate my cat? ,test,
66043,0,1691304109,Sun May 03 17:33:40 PDT 2009,NO_QUERY,Jordi_LovesYou,"Wow lazy day, church, computer, tv. Now i have to finish my stupid painting and read the rest of act two of romeo and juliet! ",test,
50675,0,1678597035,Sat May 02 07:11:39 PDT 2009,NO_QUERY,zenjar,He has the most gorgeous blue eyes but they belong to someone else  (via #zenjar ),test,
759199,0,2296086061,Tue Jun 23 08:44:58 PDT 2009,NO_QUERY,MorganMayRapp,Just took the Louboutins to the shoe doctor. ,test,
426209,0,2063487809,Sun Jun 07 02:51:41 PDT 2009,NO_QUERY,daisyayayay,My poor cat is now sitting in the living room with a fractured pelvis. He smells really bad because he can't support himself to get clean ,test,
172083,0,1963459813,Fri May 29 12:45:21 PDT 2009,NO_QUERY,Katrinonus,@darkmindedsith Damn it. I can't film it. Nevermind ,test,
793581,0,2326680766,Thu Jun 25 07:22:08 PDT 2009,NO_QUERY,lookingsograve,wanna go to the beach ,test,
362202,0,2047321035,Fri Jun 05 13:28:44 PDT 2009,NO_QUERY,crabweasel,i've just wrecked my daughters laptop whilst trying to fix the power socket ,test,
174005,0,1964298352,Fri May 29 14:01:11 PDT 2009,NO_QUERY,xcarliex,"@laurawrholmez  I know! they were running out though, Soph had to get a massive one...",test,
225220,0,1977594700,Sat May 30 21:17:23 PDT 2009,NO_QUERY,Josiee8D,What an eventful night. Lots of crying  and laughing...hah toilet rockets!,test,
177317,0,1965592564,Fri May 29 16:11:36 PDT 2009,NO_QUERY,Jayme1988,@mnrmg I am doing the same  I want to travel a little!,test,
759235,0,2296095243,Tue Jun 23 08:45:38 PDT 2009,NO_QUERY,RoryTheBigDog,Am I the only one doing #whatareyoulisteningto ?? ,test,
607126,0,2222849888,Thu Jun 18 07:31:30 PDT 2009,NO_QUERY,pigletgist,"To work hard or to hardly work? -that is the question... oh wait, Board Meeting, I HAVE to work! ",test,
649871,0,2237406950,Fri Jun 19 05:44:51 PDT 2009,NO_QUERY,jbeck091,Last dose in 4 minutes. Im going to miss you test drug ,test,
384482,0,2053414944,Sat Jun 06 04:28:27 PDT 2009,NO_QUERY,rawrhunlachia,"opps i think i killed twitter, pony club again tomorrow, IM SEEING TAI!!!!! YAYZ! my right side still hurts like a bitch ",test,
613527,0,2225425990,Thu Jun 18 10:42:19 PDT 2009,NO_QUERY,Taytayswiftfan1,@hhband i would but none of my friends have twitter and the one that has it follows you!  sorryyy,test,
385030,0,2053521111,Sat Jun 06 04:50:58 PDT 2009,NO_QUERY,chynnasaur,Fell asleep on the couch ,test,
420884,0,2062300768,Sat Jun 06 22:51:06 PDT 2009,NO_QUERY,higoodbarry,@valeriekhoo I'm sorry about that message. It looks like that was a default one we threw up as we worked on getting things back up ,test,
745984,0,2282701287,Mon Jun 22 11:41:59 PDT 2009,NO_QUERY,jennamackey,Sitting in the orthodontist chair  just waiting,test,
38268,0,1573224416,Tue Apr 21 00:13:22 PDT 2009,NO_QUERY,papasfritaaas,@kathrynbunghole lol!! It was a year ago  I miss our ridiculous talks about the randomest shit haha!! And mrrr. Fu!!! Hahhahahahahh,test,
598225,0,2219467229,Thu Jun 18 00:36:13 PDT 2009,NO_QUERY,hillaryxcore,Bedtime. Finally going home tomorrow yayyy! I'm soo homesick! ,test,
172003,0,1963418397,Fri May 29 12:41:38 PDT 2009,NO_QUERY,mishabelle,"Had a nice visit last night from a boy with voracious stubble, does anyone know what to do about a raw chin? haha ",test,
330170,0,2011968519,Tue Jun 02 19:51:26 PDT 2009,NO_QUERY,mzbonafidediva,feeling stressed and I can't sleep ,test,
463945,0,2175020734,Sun Jun 14 23:53:21 PDT 2009,NO_QUERY,JKAmetal,"@Blueberrykitty I'm going to snuggle you to death, then I'll suffocate from my allergies ",test,
759987,0,2296456391,Tue Jun 23 09:12:21 PDT 2009,NO_QUERY,choccochice,"@ttband You should totally do another gig in Southampton again, I couldn't go last time ",test,
470546,0,2176442849,Mon Jun 15 03:53:21 PDT 2009,NO_QUERY,mickeyslive,"@LukeStratford Annoyed, uploading a whole lot of photos to some photo site from myspace, nobody uses myspace anymore ",test,
738966,0,2265606319,Sun Jun 21 06:56:51 PDT 2009,NO_QUERY,levis517,@bethewalker i'm proofreading it and my word count keeps decreasing as I delete the 'value judgements' that I think look quite good ,test,
440786,0,2066836317,Sun Jun 07 11:15:38 PDT 2009,NO_QUERY,dailymela,@icegonzales hindi naman kaaway... I'm just mad at the universe... and a bit disappointed in someone ,test,
629494,0,2231664985,Thu Jun 18 18:51:49 PDT 2009,NO_QUERY,waaaida,I wanna go to Reader's Haven ,test,
568075,0,2207411318,Wed Jun 17 07:54:12 PDT 2009,NO_QUERY,Caramia523,aggravated about all the bs lately ,test,
247381,0,1982464226,Sun May 31 11:15:39 PDT 2009,NO_QUERY,MonCher,Oh my god a mosquito bit me on my jaw liiiiine urrrggghhhh it itches so bad  its giving me shivers to fight the urge to scratch it.,test,
133407,0,1835992668,Mon May 18 07:09:45 PDT 2009,NO_QUERY,sugarprinces,I spilt coffee down the front of my brand new white shirt ,test,
415921,0,2061182766,Sat Jun 06 20:20:44 PDT 2009,NO_QUERY,marisacasiello,Def fell asleep 4 like 5hrs today.....looks like i'll be waking up in the middle of the night  ....man i miss those sweet babies in mozi!!,test,
792689,0,2326367048,Thu Jun 25 06:56:33 PDT 2009,NO_QUERY,Errette,"Read to head back up the mountain, but wishing I could see a good friend too, who's in the opposite direction ",test,
376143,0,2051609263,Fri Jun 05 22:24:02 PDT 2009,NO_QUERY,jonathan4me,@KnightGrl  girl he tweeted that he was deleting his box  so when he deletes them we get them deleted on our side 2 :&quot;-( lets slam him,test,
684830,0,2250617957,Sat Jun 20 01:00:50 PDT 2009,NO_QUERY,superstarnish,up watchin a movie....he sleep ,test,
609673,0,2223838571,Thu Jun 18 08:46:25 PDT 2009,NO_QUERY,golieman247,"amanda &amp; kelly rnt going, but i am, and my mom wants 2 go GROCERY SHOPPING!!!!!!    AAAHHHHHH!!!!!! :O",test,
152171,0,1932679834,Tue May 26 21:58:48 PDT 2009,NO_QUERY,OtakuGirl78,"had a nice trip to the store, got almost everything we need to finish the unpacking!  Way too tired to put anything together tonight tho! ",test,
347100,0,2016359916,Wed Jun 03 06:38:26 PDT 2009,NO_QUERY,ramseyromance,On the bus to the SF office - it's too early to be mingling with the masses ,test,
475750,0,2177694949,Mon Jun 15 06:32:50 PDT 2009,NO_QUERY,BanAndCustMov,Bought some Gladioli on friday..sadly the ones that were open are starting to wither. ,test,
619537,0,2227969421,Thu Jun 18 13:51:30 PDT 2009,NO_QUERY,jillboom,@stickykatie i don't live there anymore  i'm up in SF now - so i'll be seeing you on the 27th!!,test,
261031,0,1985818364,Sun May 31 17:49:59 PDT 2009,NO_QUERY,rickm1983,Is so tired and cannot sleep ,test,
117805,0,1827705577,Sun May 17 11:16:28 PDT 2009,NO_QUERY,LittleblooJR,So hungry   I wanna eat mcdonalds ,test,
308849,0,2000778120,Mon Jun 01 22:56:26 PDT 2009,NO_QUERY,MzMonaLisa,its still there. Nothing i do makes it go away...as the rivers begin to flow ,test,
182669,0,1967206489,Fri May 29 19:09:41 PDT 2009,NO_QUERY,KaylaaSyko,have not been on in a while.Today i found out that my friend was stopping treatments to cancer. And we have no idea how much time we get. ,test,
459879,0,2072283738,Sun Jun 07 20:43:58 PDT 2009,NO_QUERY,ChristinaDiaz12,@miszxashleyy yea it is cuz the company is sendin out like 4bids at once. im up to my eyeballs in work ,test,
99539,0,1793654627,Thu May 14 03:31:04 PDT 2009,NO_QUERY,TeAgbaba,my lovely twin brother said i am creating tweet spam -  - sooo from now on really got to think of interesting and non spam tweets! hmm,test,
309843,0,2000984604,Mon Jun 01 23:30:28 PDT 2009,NO_QUERY,freemandaddy5,"Just got up with Ashton our son , our three kids keep passing this stomach virus  back to each other ? Sucks for them ",test,
492057,0,2184062475,Mon Jun 15 15:22:02 PDT 2009,NO_QUERY,Makinov,"@SundeepToor Re-uploading  I knew that was gonna happen, I was too quick to announce it was online!!",test,
561068,0,2205336051,Wed Jun 17 04:30:52 PDT 2009,NO_QUERY,maricanna,Laki ku kena night ops. And he'll be back by 3am!! Haiyah.... ,test,
150063,0,1883616728,Fri May 22 08:50:13 PDT 2009,NO_QUERY,SolitaryThunder,@blackmetalkitty Oh didn't realize that  That sucks.,test,
157239,0,1956324831,Thu May 28 21:38:19 PDT 2009,NO_QUERY,theboomtube,@SoMuchForErin s why not? That sucks. ,test,
565015,0,2206383417,Wed Jun 17 06:27:32 PDT 2009,NO_QUERY,ejmariano619,@jspotnigarma i dont need dougnuts. i need ah1n1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! now na. ,test,
291307,0,1995669065,Mon Jun 01 13:51:36 PDT 2009,NO_QUERY,Jimmette87,Wish i never went out at the weekend ,test,
45615,0,1677199758,Sat May 02 00:54:33 PDT 2009,NO_QUERY,melamen,@illmagic i wasn't invited to have fun ,test,
703256,0,2255652394,Sat Jun 20 11:35:06 PDT 2009,NO_QUERY,rra_incognito,Damnit. The offspring and dropkick murphies are gonna be n town next week and ill be in DC. ,test,
526348,0,2194238090,Tue Jun 16 09:31:36 PDT 2009,NO_QUERY,PiPPi1784,my LIPA friend just knocked on the door to tell me I am going to be amish again for the next hour  ,test,
40611,0,1573831893,Tue Apr 21 03:03:52 PDT 2009,NO_QUERY,jessie__,i caught my little brothers stomach bug! i cant stop throwing up ,test,
524576,0,2193542894,Tue Jun 16 08:35:59 PDT 2009,NO_QUERY,aRi504,getting the remainder of my things from Jersey today after work. ,test,
22842,0,1557580034,Sun Apr 19 04:57:12 PDT 2009,NO_QUERY,snwboarderkate7,Steven leaves today!..sad ,test,
104257,0,1822425601,Sat May 16 19:32:57 PDT 2009,NO_QUERY,skimanpr,"@havenward Nah. Just not running it this week, which really sucks. ",test,
636733,0,2233996217,Thu Jun 18 22:14:52 PDT 2009,NO_QUERY,koolbanana12,Maggie is my hero right now for going through this. I love you maggie ,test,
392130,0,2055073734,Sat Jun 06 08:38:54 PDT 2009,NO_QUERY,deusmetallum,@wmauyeong Aww shame ,test,
