target,ids,user,text,text_cleaned
4,1961183806,malia81,@hilarybarnett You can't do it. ,cant
4,1963530971,JanaiChristian,@djvinceadams Thanks sweetie I'm feeling loads better ,thank sweeti im feel load better
4,1979552818,stu_art_ist,@markchute Morning Mark... Yes I do remember 'The Medium'  the funny thing is I listened to the whole opera just a few weeks ago....,morn mark ye rememb medium funni thing listen whole opera week ago
4,2039843259,longestpoem,@bee_leilei your tweet was just included in The Longest Poem in the World www.longestpoemintheworld.com/tweet/14248/ ,tweet includ longest poem world wwwlongestpoemintheworldcomtweet
4,2015071524,anglcjen,Good morning  was up for three hours in the middle of the night. Hope today isn't too bad ,good morn three hour middl night hope today isnt bad
4,1981611590,snowybwm,I've decided this is a good day to keep quiet and watch hubby rework the veggie gardens ,ive decid good day keep quiet watch hubbi rework veggi garden
4,2175977045,AylaRocks123,@jennettemccurdy and I can tell you a few other ways to get rid of 'The Texting Weirdos&quot; if you tweet me back ,tell way get rid text weirdosquot tweet back
4,1974627685,crickey23,Just bought a Pulp Fiction print. It'll go great with my House print. ,bought pulp fiction print itll go great hous print
4,2047723321,delaneywalsh,"I've had a great week!  Got my L.A. lawyer, a major label and producer requested my material, AND I got extra hours @ work! ",ive great week got la lawyer major label produc request materi got extra hour work
4,1970196348,crazihel,Listening to BBC Radio Leeds in prepation for Gareth Oliver interview @ 11!  #BGT,listen bbc radio leed prepat gareth oliv interview bgt
4,1996216249,typeis4lovers,@AardvarkSagus monthly vaca just for a few days ,monthli vaca day
4,2052466278,SonyPS3Sucks,I want to see Hangover today  I keep hearing its funny as hell.,want see hangov today keep hear funni hell
4,1880381864,kimchi007,"I'm leaving tomorrow, for camp . Be back on Sunday. ",im leav tomorrow camp back sunday
4,2002115610,Stephanieee55,sway sway baby your so audio ,sway sway babi audio
4,2000153683,SquirrelMaster,@terroiriste chicken broth? ,chicken broth
4,1984329790,djBalance,@angelalanis little rock is nice right now ,littl rock nice right
4,1880263963,meluna30,better go to bed...because tomorrow will b a busy dayyyyy ,better go bedbecaus tomorrow b busi dayyyyy
4,2015754799,serialseb,"@pbarone i like the small package form  That said, never foudn a usb2 dual dvb-s with CAM, do you know of one?",like small packag form said never foudn usb dual dvb cam know one
4,2001087546,archer_gal414,says SWAC is no. 1!!! yay! I love sonny and chad! They are meant for each other! Go demi!  http://plurk.com/p/xt59h,say swac yay love sonni chad meant go demi
4,2049184077,paaalomi,"@kristenstewart9 http://twitpic.com/6dty8 - wow you have such an amazing eyes, i love u ",wow amaz eye love u
4,1980431012,okneil,Trip has been called off on account of laziness. Beer and a movie it is then ,trip call account lazi beer movi
4,1754401738,DominaCaffeine,Back - did you miss me lol or didn't you notice the quiet ,back miss lol didnt notic quiet
4,1992009951,xoxoTiffanyoxox,sitting in my living room eating an choc ice then off too jazzercise then got a meeting a 7:00pm about going to france with my year! ,sit live room eat choc ice jazzercis got meet pm go franc year
4,1990003706,raspberry,@smokingdrum could we make it dark brown by lunchtime please ,could make dark brown lunchtim plea
4,1994040115,successfool,@BigT_Rob cool times mang ,cool time mang
4,2185870353,hugparty,@fuggirls welcome to twitter! I look forward to your random tweets ,welcom twitter look forward random tweet
4,2003793887,brokerkathy,@SarahStelmok and people think all Real Estate Agents are alike....big mistake ,peopl think real estat agent alikebig mistak
4,1970018172,Danielle1124,Finally a full night of sleep next to @thephunnyguy and Chowder! ,final full night sleep next chowder
4,2068235877,AyySarahx3,I FINALLY GOT AN IPOD TOUCH ,final got ipod touch
4,2000273161,AlyxxDione,@montanatucker Thank youu  maybe we can do a collab one dayy,thank youu mayb collab one dayi
4,2071409020,Christann,@Tamika328 tell Mr. beyonce I said heeeyyyyy. ,tell mr beyonc said heeeyyyyy
4,1990667738,_pip_pop_,@wings_humming &lt;3 porridge soap ,lt porridg soap
4,1557748266,ShaunMichael80,"@LisaAngeline Thanks for the follow Lisa, You're super hot ",thank follow lisa your super hot
4,1835690348,TinyPicTweets,Been playing with Google charts  http://code.google.com/apis/chart/ Made these (put together with  http://tinyurl.com/ppxk5t,play googl chart made put togeth
4,2175460674,Vas_Iskenderian,Is watching Hannah Montana on Disney ,watch hannah montana disney
4,2062505540,mavss,Watching my new obsession*.  oh my GOD! I'm so much like C.Y.,watch new ob oh god im much like cy
4,2189127399,creativerenz,Why do people have to be so negative? Law of attraction. Be positive ,peopl neg law attract posit
4,1883389815,Shauna_Graham,is getting the cooolest t-shirt tomo ,get cooolest tshirt tomo
4,2015503102,frmtheinsideout,"top of the morning. up for photo shoot at a local Christian academy, for their site which i'm also working on.  God is gracious.  ",top morn photo shoot local christian academi site im also work god graciou
4,2067217329,richardwilko,"im going to be really english and talk about the weather, its absolutely pissing it down here. i like it when its like this ",im go realli english talk weather absolut piss like like
4,1792982683,Normisa,@4everBrandy  Are U having a nice time in Sweden ,u nice time sweden
4,2059098947,vansau,@hannibalrex Remind me to trade some slimy PR stories with you ,remind trade slimi pr stori
4,2062324282,NickyyB,off to sas sooon     chem assignment is an epic fail..,sa sooon chem assign epic fail
4,1880466136,bxmellymelsz,oh yeh lol smile  life is great juz qet bak up wen it knockss u down,oh yeh lol smile life great juz qet bak wen knock u
4,1980503349,darksilvercat,"@darkmagess Probably.  It's from an armed forces upbringing, I speak military English.",probabl arm forc upbring speak militari english
4,1972132429,SilknPearls,@NavanFoods you're welcome - tomorrow's the party!! ,your welcom tomorrow parti
4,2182499197,jaredrobinson,Watching Ellen! Dont judge me! ,watch ellen dont judg
4,1989237943,papuzgraph,"@ddlovato http://twitpic.com/6e0i0 - awww can't wait, so excited  !",awww cant wait excit
4,2061524304,Blender93,Hah evelyn came to my house to spend the night again! Lmao ,hah evelyn came hous spend night lmao
4,1973933171,erikalynn0527,"You can dance.. You can jive, having the time of your life ",danc jive time life
4,1754180392,msraing,@riggins I'll pass it on and Happy Mom's Day to you since you're a mom...sorta ,ill pas happi mom day sinc your momsorta
4,2191192089,Gabbi429,@Jonasbrothers I'm buying your new cd today!! So excited!! With a capital E! ,im buy new cd today excit capit e
4,2057638792,AshleighUber,@mileycyrus Im coming to see you in Manchester OMG!! i cannot wait iv just seen the tickets on ticketmaster &amp; nearly fell of my chair ,im come see manchest omg wait iv seen ticket ticketmast amp nearli fell chair
4,1836342371,Chris_183,@chitowngal82 we had a good time. A little drama at the end of the night but we all had fun and made it home safe.... eventually ,good time littl drama end night fun made home safe eventu
4,1997695817,Angel0886,New glasses and new hair  http://i28.photobucket.com/albums/c241/silentdreamer0886/newglassesnewhair.jpg,new glass new hair
4,1980397978,HeyAmaretto,@ggw_bach The work I am in is not delineated into weekday work and weekend relaxation ,work delin weekday work weekend relax
4,1993123159,jennysunphoto,@edwintcg taiping  and no jokes about the rain. Im totally aware of this city's reputation.. hahaha ,taip joke rain im total awar citi reput hahaha
4,2015327109,pulsarlight,And now the marathon has finished.  Money collected and donated.  no more of this mini nightmare ,marathon finish money collect donat mini nightmar
4,1990101592,amynicole421,another rainy day! at least i got an A on my midterm ,anoth raini day least got midterm
4,2191547331,Thomashbreed,@geraldgsantos Thank you! ,thank
4,1827052862,jenifaojennyjen,@quarrygirl and great recap!!  man i wish i would have seen the corndogs...been a looooooonnng time ,great recap man wish would seen corndogsbeen looooooonnng time
4,1983360523,Sophie__White,Yeah I played outside and it was with people half my age and my brother who knew 17 year olds liked to play ManHunt??  Good timess xx,yeah play outsid peopl half age brother knew year old like play manhunt good times xx
4,1827985674,hanniespice,@angelabonomo thanks lots...wait till you see the pics! he smeared me with birthday cake! ,thank lotswait till see pic smear birthday cake
4,1976635780,KissofCamine,"@EarthboundHero It was down for me for awhile but as you can see, it's back up now ",awhil see back
4,1972952399,cggarcia,"@lalagirl77 ooh ok, I was already quit it but I'll load it again ",ooh ok alreadi quit ill load
4,1977763811,melweinnig,@__loss  i wish either i was there or you were here. i miss you. hop the jet and come see me? ,wish either miss hop jet come see
4,1692784127,laurhennessy,@meaghanbrown for sure !!!! ,sure
4,2045692359,localmandee,in orlando finally. ready to get crazy for lulu's birthday ,orlando final readi get crazi lulu birthday
4,2063753199,Anuragz20252000,Iz tryin to GuEzZ Wd XaM iZ ToM...ZZzzZZzzz.... ,iz tryin guezz wd xam iz tomzzzzzzzzz
4,2193276866,mkholler,Just woke up from a little nap... Ate a banana  ETA 8:06,woke littl nap ate banana eta
4,2064458924,logophilos,"@BookThingo I was eating hazelnut, and tiramisu gelati today. By the seaside. in the warm sunshine. Feel jealous? ",eat hazelnut tiramisu gelati today seasid warm sunshin feel jealou
4,1823918792,alexlo8,mmm... interesting ,mmm interest
4,1792194003,twofourteen,@nothingbutsong I love epic naps. ,love epic nap
4,2062514798,xXDesXx,@chelseyann226 You're seeing it again? Typical Miley fan. ,your see typic miley fan
4,2064684636,photochick89,3 hours down...13 to go.  ,hour go
4,1957678468,fartingpen,@gulpanag GO GURL!!!! ENFIELD!!! Which one are you getting???  I'd've never thought Gul would ride an enfield!,go gurl enfield one get idv never thought gul would ride enfield
4,2014023626,VerityR,@misscharl thanks  I went to the hairdressers with a pic and they actually gave me what I wanted for once!!,thank went hairdress pic actual gave want
4,1548317508,bethknowles,Confession: I'm not going to the game tomorrow. Hanging out with my mom here while the guys go. She's just tagging along to see me ,confess im go game tomorrow hang mom guy go she tag along see
4,1827390863,angpoc,@CyndiRakey ,
4,1971440474,armywifenbrat,@DonnieWahlberg omg  just got my tix for saint louie 16th row center on the floor yahooo i will sneak up front   love ya goober.,omg got tix saint louie th row center floor yahooo sneak front love ya goober
4,1975818704,actualidesign,"Waiting anxiously for dinner, then visiting with the grandparents, then pictures of the new card. ",wait anxious dinner visit grandpar pictur new card
4,1985733771,RenaBrown,"@_blitz_  yes I was there,had fun with mom &amp; cuz ",ye therehad fun mom amp cuz
4,2004964244,karen13v,@Makeleki Sugar Bread I neeeed to send you a song. ,sugar bread neeeed send song
4,1965657198,MOMmagRocks,Friday nite is gonna kick off with some BUD LIGHT LIME! Hawt DAMN it finally made it to Canada! ,friday nite gon na kick bud light lime hawt damn final made canada
4,1823084819,Last_Impression,talking to my mommy then going to bed ,talk mommi go bed
4,1687337535,starsblackk,im so tired from salsa ruella last nite but i cant sleep ,im tire salsa ruella last nite cant sleep
4,2067031567,yvettenicole,"@rviddy how about i knock you out with the pan, so no more eggs  afternoon bud &lt;3 do wuuurk.",knock pan egg afternoon bud lt wuuurk
4,2055276604,gruvr,@Dizzy727 lol go buy a tiedye from a concert near u then ,lol go buy tiedy concert near u
4,2063780175,missielmay,"havent got any sleep for 3 days.. I think Im gonna pass out  although, awesome 3 days ",havent got sleep day think im gon na pas although awesom day
4,1975832943,ohboyitsfatima,@batwomenjb ya megs over with danny and derk and jake lol like half my family left so were watching willy wonka ,ya meg danni derk jake lol like half famili left watch willi wonka
4,1687370673,kellypxox,@ciararyandreams haha same i fell asleep at 3:30 after listening to every jonas song on my ipod (: and i had a dream about jonas :L OJD ,haha fell asleep listen everi jona song ipod dream jona l ojd
4,1825659113,Adam__Carter,@Welshracer thanks  appreciate the replies ,thank appreci repli
4,2047433791,lildevilmama,@mironovich Thanks righ back!! ,thank righ back
4,2002155582,wendywings,@MrsDesperate well if he moved losing the boxes might have been a small win anyway ,well move lose box might small win anyway
4,2066956436,JennaInjection,Ughhh so over nightmares - So Instead of sleeping tonight I'm listening to Hollywood Undead and Dj Cammy + Hanging picstures on my walls ,ughhh nightmar instead sleep tonight im listen hollywood undead dj cammi hang picstur wall
4,1989942627,PrincessAngel76,"@AleciaLouise Aaron GO HM!!I can't stand Aaron #master chef - he is so full of himself and he is crap! lol But don't tell me, REC'ding ",aaron go hmi cant stand aaron master chef full crap lol dont tell recd
4,1828004893,airin2009,amazing Sunday afternoon in Rome ,amaz sunday afternoon rome
4,1692254667,deslex,still in Kuala Pilah and got appt with client at 12pm ,still kuala pilah got appt client pm
4,1981455269,SultryStax,"@SiciliaCurves \m/ Thank you, baby - rockin' out over here! ",thank babi rockin
4,1881901793,gschneids,"@idealpinkrose think positive, ditch the doom n gloom ",think posit ditch doom n gloom
4,2060940530,DonnaVo,"I love good people! You know the real kind of good, that you RARELY come across.. that are GENUINELY sweet! God bless em! ",love good peopl know real kind good rare come across genuin sweet god bless em
4,2190798038,JaclynnAshley,Bump these morning shows I got my own wake up mix ,bump morn show got wake mix
4,1961864994,jraquino,@heyitszel miss you too blue!! ,miss blue
4,1966729013,peachchild,"@shiningthunder I don't want the whole cat. Just the eyes, the ears and the grin. ",dont want whole cat eye ear grin
4,2065011879,Nachhi,@gordon_martin What a kind and thoughtful message...thank yo so much.  It's always great seeing you here as well.  A lovely week to you. ,kind thought messagethank yo much alway great see well love week
4,1977912144,aishanisha,texxxting this man ,texxxt man
4,1827566670,GentleSinner,"@RainyCityLove @jessicamloring Friday. After exams, the start of half term. We are going on an adventure, my lovelies  &lt;3",friday exam start half term go adventur love lt
4,2189710629,Freddy1990,Goodnight Goodnight Goodnight  twitterers ! I had a lot of fun tonight giving and receiving jokes. Hope to continue tomorrow. Hit me up ! ,goodnight goodnight goodnight twitter lot fun tonight give receiv joke hope continu tomorrow hit
4,2052599725,elonoa,Sam Bradley was awesome! He is really sweet and so patient. And that guy can SING! Loved it ,sam bradley awesom realli sweet patient guy sing love
4,1966059690,CourtneySusanne,@tat2dsteelergal  It's fun messing with people like her.  It's too easy ,fun mess peopl like easi
4,2049575927,danielleislost,"yes, the SAMAMFA and me are going to the mall around 6-ish. ALL YOU TEMEMCULANS OUT THERE ALSO DOWN? i thought so. ",ye samamfa go mall around ish tememculan also thought
4,1971122539,emoly28,I NEED NEW SONGS - recommend some to me  please,need new song recommend plea
4,1676339652,dstructvcupcake,Watching Andrew Kennedy standup on Comedy Central. &quot;Its bloody brilliant!&quot; ,watch andrew kennedi standup comedi central quotit bloodi brilliantquot
4,1964706627,sw33tvic,Is going camping. WI...here we come ,go camp wiher come
4,2191500451,filmnoirgirl,@ScruffyPanther hallo  x,hallo x
4,2064865347,christinaplease,holy moly...what a night  and i'm sure i'll pay for it today,holi molywhat night im sure ill pay today
4,2044450961,taals,@TheRockstarMama thanks...you should be proud of yourself too..you work out despite busy with your twins and tweets ,thanksyou proud tooyou work despit busi twin tweet
4,1994726813,AJ_LIVE,@jack let me see your long hair ,let see long hair
4,1680883703,svetok,"@bassguitar65 I'm fine, thank you! Traveling &amp; enjoying every moment!!! Life is GOOD!  What about you?",im fine thank travel amp enjoy everi moment life good
4,2064033601,SuffieOx,"I'm going to spend my afternoon listening to @Taylorswift13 @MileyCyrus @JonasBrothers and @ddlovato songs, just because I feel like it ",im go spend afternoon listen song feel like
4,1753467350,TDiasshole,currently watching American Idol ,current watch american idol
4,2184530307,callmerideout,Thanks to @MsFoxxymethod for still supporting an old friend ,thank still support old friend
4,1563620944,dauche,bbl; watching brave new voices on demand ,bbl watch brave new voic demand
4,1755740920,LisaVP33,is celebrating Mother's Day with my girls and then going to see DANE COOK TONIGHT!!!!!! WOOO HOOOOO!  ,celebr mother day girl go see dane cook tonight wooo hooooo
4,2187112222,CherishedFaith,"Struggling to watch &quot;Walk the Line&quot;. Been a long day and this ole gal is wore out! Headin' to bed soon, so g'nite twitterbirds. ",struggl watch quotwalk linequot long day ole gal wore headin bed soon gnite twitterbird
4,1961485653,petitpor,in love with him  http://twitpic.com/66ubz,love
4,2182200545,cookieexmonster,@ashleytisdale You deserve way more nominations ,deserv way nomin
4,1690871714,feliw,@NurseStacy you were my 420 tweet...just wanted you to know.  Ha ha! Boys are boys...have to do all their laundry too. ha ha! Lost tweet?,tweetjust want know ha ha boy boyshav laundri ha ha lost tweet
4,2064923755,Fallon_R,"@jayde_nicole ok u're probably annoyed by now, dont be! ;) okay hope to see you following me for real, (why does it matter to me?) xox ",ok ure probabl annoy dont okay hope see follow real matter xox
4,1880848314,AaronnDimmick,Arghhhhhh. Has The Worst Tooth Ache In The World.. But Doped Up On Painkillers ,arghhhhhh worst tooth ach world dope painkil
4,2063898610,ice_crystal,@ThisisDavina Pairing up your socks would be an interesting BB task ,pair sock would interest bb task
4,1956211586,Djalfy,@die_lavish honestly i know nothing about cha.. ,honestli know noth cha
4,1975968391,Genosworld,@BigBoobKimber What do I bring to boob day? A bottle of wine? my teddy bear? a date? my scooby doo pjs? ,bring boob day bottl wine teddi bear date scoobi doo pj
4,2013682386,andyBICBY,tomorrow = fun. Going to class to get help on the final mix of a song. Then prov to cover a shift. Sleep for now though. Night everyone! ,tomorrow fun go class get help final mix song prov cover shift sleep though night everyon
4,1693895211,Candaceemaee,Mission accomplished! Its just that I need company now. Hahah call/text me ,mission accomplish need compani hahah calltext
4,2059083770,ZaraGreen,Back ON the workout wagon &amp; goin' strong so I'm bouta eat me some Fried Catfish &amp; Smothered Potatoes - Guilt FREE  Maybe even a Heiney ,back workout wagon amp goin strong im bouta eat fri catfish amp smother potato guilt free mayb even heiney
4,1548498252,Quimo,@BJoie Look in PG I posted signs and shirt ,look pg post sign shirt
4,1964504209,trannypeaches,There is just something so nice about eating outside . Gotta love Colorado summers. ,someth nice eat outsid got ta love colorado summer
4,1996310309,mathewi,@mcorsano: criteria for inclusion in the list was &quot;interesting Twitter people whose names I could remember at the last minute&quot; ,criterion inclus list quotinterest twitter peopl whose name could rememb last minutequot
4,2176159328,kelisha,I married a man who knows me well    Now to convince him that he should buy me a snow leopard...,marri man know well convinc buy snow leopard
4,1696003941,ShallyTran,) no more Chemistry!!! I'm gonna choose English. I find it (Chem.) kinda boring in the end! gonna help people &lt; who choose Chem&gt; ,chemistri im gon na choos english find chem kinda bore end gon na help peopl lt choos chemgt
4,1690795339,DomDomDotCom,"is in like with someone; who has scruff, enjoys Aladdin, and puts his arm around me when we walk his dog around the block. ",like someon scruff enjoy aladdin put arm around walk dog around block
4,1989240917,corinamurafa,"multumita lui my lovely one, am ajuns ieri la mogosoaia. si la o bodeguta chinezeasca. a mighty fine weekend after all ",multumita lui love one ajun ieri la mogosoaia si la bodeguta chinezeasca mighti fine weekend
4,2050887161,erinmillsliving,"@PurrpleKrystal I love being home, I stay up till 11:30 now!!  This is the life... wish I could keep it ",love home stay till life wish could keep
4,1548498923,aid09,@nick_carter http://twitpic.com/3i1z0 - im pretty sure your the cutest thing i have ever seen. ,im pretti sure cutest thing ever seen
4,2175309662,jamesbowskill,Aaargh!! Kyoko's Macbook's HD is dead and all data lost. Not sure when it was last backed-up either  New HD free though ,aaargh kyoko macbook hd dead data lost sure last backedup either new hd free though
4,2053426276,omgitsDF,| On the way to the airport. Vegas bound ,way airport vega bound
4,2061667637,raquelaberakiki,good afternoon!! ,good afternoon
4,2053971594,sarahroters,@contented_raine I'm 17  you?,im
4,1981517878,DarianMarie43,Indeed. But it was kind of good because i got to hang out with my dad and Kristina for a long time instead. We played croquet like at 11. ,inde kind good got hang dad kristina long time instead play croquet like
4,2065544394,AlexJNewman,Just woke up  http://myloc.me/2V8J,woke
4,2013146066,RoxXxaNNesObaDD,@SLPrettyboyy THAT'S MY SHIT LOW!!!! LoL&gt; got that on my ipOd and all ,that shit low lolgt got ipod
4,2064926109,amykayODT,@_CrC_ Happy Birthday!!    Hope it's a great one!!,happi birthday hope great one
4,1882028017,SherriErwin,@KoreanCelt Only 50? I thought he was older than that! ,thought older
4,1563850039,LittlestarRed,@lislBR on my way!  x,way x
4,1982836554,megan_mcfly,@tommcfly why not leave your fans some lovely replies? ,leav fan love repli
4,1794396444,TanDaoKungFu,@Imastranger Hmmmm...lunch with a...stranger? Conquistador? Matador? Life is too short to...understand it? Life is too short to...die?  ,hmmmmlunch astrang conquistador matador life short tounderstand life short todi
4,1956342521,mcrfash1,"@mcrluvr4evr  its ok, the internet can lie so many times...but bandit is a sweet name!",ok internet lie mani timesbut bandit sweet name
4,1932789566,StephCyrus09,Who Wants To Call Me.?  609 *** **** ,want call
4,2178277385,Tairmuir,@JimGellatly enjoy the Bankfoot roadworks ,enjoy bankfoot roadwork
4,1997751751,teniquacrawford,Kicking back... Watching a movie  *P.Y.T.*,kick back watch movi pyt
4,1956141959,Dragontamerno3,http://twitpic.com/65xl0 - Cap'n and I are playing Uno again. ,capn play uno
4,1994589510,georgedoel,@Chantel_lalala  we can make it together.....u and me against the world ,make togetheru world
4,2051070272,chanelvamp,Lmfao this movie is great    leave go now . . I dont love you,lmfao movi great leav go dont love
4,1988829827,karllatorres,@lilyroseallen Morning  I love your song Not Fair. Your really pretty aswell. ,morn love song fair realli pretti aswel
4,2177840857,feedalizr,@aslaen oops  try again,oop tri
4,1958096554,MarianCraig,Having a lazy Friday  Off school til Thursday the 4th,lazi friday school til thursday th
4,2066574427,Andey,leaving for graduation in like half an hour ,leav graduat like half hour
4,2014762752,aish_star,@viveksingh aapke muah mai BelgianLiquerChoc #chocohawas @meerasapra darlin dnt gt 2flashy bling ones ;) anxiously w8n 4shoes2b hurled ,aapk muah mai belgianliquerchoc chocohawa darlin dnt gt flashi bling one anxious wn shoesb hurl
4,1962022059,CandaceEvans,Had an awesome lunch with @justinevans. He completes me ,awesom lunch complet
4,1989355168,zOuz_jb,im chatting with xo_mcflyandjb! ,im chat xomcflyandjb
4,2071098112,earl108,"@RachelMcAdams_ you know we expect a photo of the finished masterpiece, right?    although i may eat my computer at that point... ",know expect photo finish masterpiec right although may eat comput point
4,1881030208,sannajonsson,@NinaMcFLY hehe ok.. hope you come up with something! call a friend or something  what do you lustening to? i'm getting ready to go to..,hehe ok hope come someth call friend someth lusten im get readi go
4,1553771646,danforclerk2013,"@Sgcatalyst A City Clerk should be an abassador to their community, not just in the office ",citi clerk abassador commun offic
4,2065592656,txqt003,Had fun in vegas. Time to head back to home sweet home and hope that the crazy couple didn't grill my dog! ,fun vega time head back home sweet home hope crazi coupl didnt grill dog
4,1834443484,haiunparaiso,@WilliamOrbit have you ever tried an Alesis Andromeda A6? ,ever tri alesi andromeda
4,1997500066,sylarsuicide,Have fun at the show tonight. ,fun show tonight
4,1990361030,chaz81,Right work time I think ,right work time think
4,2059499073,Komp_Kamp,http://www.kompkamp.net/ via @addthis good news ,via good news
4,1827755320,meghanheuer,Amazing day with @jasonholyoake yesterday! Drove from Ocean Beach down the Great Highway through Pacifica almost to Half Moon Bay.  &lt;3,amaz day yesterday drove ocean beach great highway pacifica almost half moon bay lt
4,1964123275,Trypticon,@FaceJolt That was my pick! ,pick
4,1550968552,ebassi,added shave to gnome-utils and refreshed the build; everything but writing some code ,ad shave gnomeutil refresh build everyth write code
4,1975969331,sudsnsass,@TwixtBetwixt just saw that you received your order today!  I'm glad you love everything ,saw receiv order today im glad love everyth
4,1823350719,MarySayWhat,"@treacherousd its soo cute.. i love black!.. you better wear a helmet! haha, uncooked ramen is soo good. ",soo cute love black better wear helmet haha uncook ramen soo good
4,2067033317,WnbaWisher,"@Trojke oh really,   cool , im serbian/",oh realli cool im serbian
4,2191549669,SissyDawnie,"@Kenny_Wallace - Hi, Kenny .. I'm in Central Florida................  ",hi kenni im central florida
4,2058211902,truglamchick,http://twitpic.com/6ry1t - Enjoying a nice sunny day in B-more ,enjoy nice sunni day bmore
4,1694053293,unorder,@QuestCon That gave me a great smile. Nice way to end the day. You are so right ,gave great smile nice way end day right
4,2049003847,gaarrettknixonn,has just finished watching katie and peter stateside and is now layed in bed sorting twitter out ,finish watch kati peter statesid lay bed sort twitter
4,1986978543,urbbb,Watching the MTV movie awards.. can't wait till i'm apart of this industry ,watch mtv movi award cant wait till im apart industri
4,1835283293,larnsriver,"Hi! @daisy_thomas There are actually a few spoilers uploaded at YT. All the same, I'm anxious to see this finale ",hi actual spoiler upload yt im anxiou see final
4,1964650574,jjarrel1,Just cried when I saw Chris's picture in his new jersey ,cri saw chriss pictur new jersey
4,1825412317,fadedmoon,Wentzlee video for up 4 download  (thanks @lemongeneration) ^^ --&gt;  http://tinyurl.com/qydyhe,wentzle video download thank gt
4,1979623066,scodal,@Simonephillips aww ,aww
4,1977029676,feriel_irwin,@JenniferKaos Nope its not weird. I've always got a pic of one of the celebs I love  has the hazard of not wanting to answer it!,nope weird ive alway got pic one celeb love hazard want answer
4,2062971130,TooWeirdTooRare,"alright alright, fuck. Just don't hit the cars while im with ya after that its all you ",alright alright fuck dont hit car im ya
4,1833357471,techAU,@KatRoss - ure Twitter Profile pic makes me laugh.  Cheers.,ure twitter profil pic make laugh cheer
4,2050940994,amber_rae,http://twitpic.com/6pv7e - View from roofdeck of my new place ,view roofdeck new place
4,1678754796,MookieBlaylock,I'm still alive!  Finished the 5k in just over 40 mins. Not bad for a chubby guy! ,im still aliv finish k min bad chubbi guy
4,1971269168,B3G1,"In case u were wondering what a Thai massage looks like, here it is! 2 hrs later &amp; I feel like jello!  http://twitpic.com/696u8",case u wonder thai massag look like hr later amp feel like jello
4,1678152164,thankyougravity,@kinamoto16 we should be brace-buddies  heheh,bracebuddi heheh
4,1694108452,bubbameadows,Video: Todayï¿½s video blog/vlogï¿½thing.  http://tumblr.com/xye1ph36b,video todayï¿½ video blogvlogï¿½th
4,1993666884,HollyHuddleston,@Rolosonfire sent you a dm.. ,sent dm
4,1834331922,tonisiobhan_,@taylorswift13 gosh that was sad. it made me cry i have to admit. overall great performace by miss taylor ,gosh sad made cri admit overal great performac miss taylor
4,2052684356,honk4peace,"@officialdhough http://twitpic.com/5sryd - Very nice, except Sam looks like the salesman ",nice except sam look like salesman
4,1564283921,AlistairDavies,has left way too much work to do... but at least Ive got an inset day to do it in ,left way much work least ive got inset day
4,2064607269,_SuperGal_,oh yes the crossing then moe's bc kids eat free ... sounds like i may have decided ,oh ye cross moe bc kid eat free sound like may decid
4,1971691383,thealefigueroa,"Good Morning, Twitties ",good morn twitti
4,1550817137,JessDau,"mo mam, this is the 2nd sat that i have off! ",mo mam nd sat
4,2174720143,apoLXini,@nickjonas good for you ,good
4,2052596348,nadia_hussain,Stacy London from TLC's What Not To Wear thinks Polyvore's a &quot;GREAT site!&quot; ,staci london tlc wear think polyvor quotgreat sitequot
4,2181374884,WorldDude2,"Awesome, just got Kyle into The Airborne Toxic Event. Now he's gonna listen to the entire album. ",awesom got kyle airborn toxic event he gon na listen entir album
4,1991277969,joshcoy,"@MakingTheMoment ok ok it was Mike, happy? ",ok ok mike happi
4,2002888129,natashaw1,Worked out this morning! Feel great!  MUST EAT SOMETHING! Holy crap I am hungry! I think the omelettes here at work are calling my name!! ,work morn feel great must eat someth holi crap hungri think omelett work call name
4,1687868429,sofiie_010,@heidimontag wish you a beautiful morning Heidi ,wish beauti morn heidi
4,2059015732,_DanWest,Right bed is calling nite all ,right bed call nite
4,2012893277,mikuen,@watercrown *loops along with you* ,loop along
4,1977982856,ahhmanda,@STEFANIA_yo 'stefania' is cool. i dig it ,stefania cool dig
4,1994727198,eatssparkles,@Better_Days Left 4 Dead 2 announced. I'm fully prepared to have a heart attack playing it. ,left dead announc im fulli prepar heart attack play
4,2182996207,nathandriggs,Haley is so great ,haley great
4,1558560204,ChelseaMarie16,getting ready to go to the party ,get readi go parti
4,1565363088,CiakyAAR,"@brunettecutie93 i know that, i'm happy for you..you will have to let me know everything at your return  hugs",know im happi youyou let know everyth return hug
4,1695029353,caribchristians,Our Christian mobile directory is running! Just a month old  Visit http://tiny.cc/caribdir,christian mobil directori run month old visit
4,1975981983,jacelle_diane,@chingmun AHHHH!!!!i kept on thanking you!!ahahahaha... i really love the song!  good morning btw!!!,ahhhhi kept thank youahahahaha realli love song good morn btw
4,1835658446,mdeck12,This is it! ,
4,1967007017,thenotoriousmeg,"@DesireeGriffin Glad I can amuse you, Twitter is like my internal monologue made public.  Also, married? Nice! Let's have drinks soon. ",glad amus twitter like intern monologu made public also marri nice let drink soon
4,1999667424,Iluvmonster,You said well go to VEGAS haha so I'm waiting at the airport till I'm 21 heehee ,said well go vega haha im wait airport till im heehe
